09/05/2014, THEFT-GREATER-BICYCLES, 09/05/2014, 09:15, 310 CEDAR ST, Open, 0114047002-OF
09/06/2014, POSSESSION OF MARIJUANA, 09/06/2014, 01:41, 134 WALL ST, Closed by Arrest, 0214002090-OF
09/07/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 09/07/2014, 01:00, 345 TEMPLE ST, Closed, 0214002098-OF
09/08/2014, TRESPASSING, 09/08/2014, 01:12, 345 TEMPLE ST, Closed by Arrest, 0214002101-OF
09/08/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-NON FORCIBLE, 09/08/2014, 08:03, 330 CEDAR ST, Closed, 0214002103-OF
09/08/2014, EVADING RESPONSIBILITY, 09/01/2014, 09:00, 100 CHURCH S ST, Open, 0214002102-OF
09/08/2014, THEFT-GREATER-BICYCLES, 09/08/2014, 14:41, 206 ELM ST, Closed, 0214002108-OF
09/08/2014, THEFT-GREATER-ATTEMPTED, 09/08/2014, 15:29, 17 HILLHOUSE AVE, Closed by Arrest, 0214002109-OF
09/08/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 09/08/2014, 17:13, 333 CEDAR ST, Closed, 0214002112-OF
09/08/2014, THEFT-GREATER-BICYCLES, 09/08/2014, 13:50, 150 MUNSON ST, Closed, 0114047710-OF
09/08/2014, THREATENING, 09/08/2014, 20:41, 222 YORK ST, Open, 0214002115-OF
09/08/2014, THEFT-GREATER-BICYCLES, 09/08/2014, 20:43, 1035 CHAPEL ST, Closed, 0214002116-OF
09/09/2014, THEFT-GREATER-BICYCLES, 09/05/2014, 07:44, 333 CEDAR ST, Open, 0214002120-OF
09/09/2014, THEFT-BICYCLE, 09/09/2014, 16:06, 333 CEDAR ST, Closed, 0214002130-OF
09/09/2014, DISPUTE-NO DISTURBANCE, 09/09/2014, 21:34, 320 YORK ST, Closed, 0214002131-OF
09/11/2014, THEFT-BICYCLE, 09/11/2014, 13:55, 180 YORK ST, Open, 0214002148-OF
09/11/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 09/11/2014, 17:44, 210 PARK ST, Closed, 0214002151-OF
09/12/2014, TRESPASSING, 09/12/2014, 01:18, 304 YORK ST, Closed, 0214002154-OF
09/12/2014, THEFT-GREATER-BICYCLES, 09/12/2014, 17:36, 165 WHITNEY AVE, Closed, 0214002163-OF
09/12/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-NON FORCIBLE, 09/12/2014, 20:05, 205 ELM ST, Open, 0214002164-OF
09/12/2014, THEFT GREATER MISCELLANEOUS, 09/12/2014, 20:13, 55 LOCK ST, Open, 0214002165-OF
09/12/2014, DRIVING WHILE INTOXICATED-DRUGS, 09/12/2014, 23:37, GEORGE ST, Closed by Arrest, 0114048593-OF
09/13/2014, THEFT GREATER SHOPLIFTING, 09/13/2014, 21:18, 51 BROADWAY ST, Closed, 0114048797-OF
09/13/2014, THEFT-GREATER-BICYCLES, 09/13/2014, 23:00, 352 CANNER ST, Closed, 0214002177-OF
09/14/2014, THEFT-GREATER-RESIDENCE, 09/14/2014, 15:06, 79 LAKE PL, Closed, 0214002183-OF
09/14/2014, THEFT-GREATER-RESIDENCE, 09/14/2014, 15:06, 79 LAKE PL, Closed, 0214002182-OF
09/14/2014, THEFT-GREATER-BICYCLES, 09/14/2014, 16:44, 310 CEDAR ST, Closed, 0214002184-OF
09/14/2014, INTERFERING WITH AN OFFICER, 09/14/2014, 18:02, 397 CHAPEL ST, Closed by Arrest, 0114048950-OF
09/14/2014, THEFT-GREATER-RESIDENCE, 09/14/2014, 19:29, 100 HOWE ST, Closed, 0214002186-OF
09/15/2014, HARASSMENT, 09/15/2014, 08:34, 123 YORK ST, Open, 0214002189-OF
09/15/2014, THEFT-GREATER-BICYCLES, 09/15/2014, 12:35, 70 TOWER PKY, Open, 0114049039-OF
09/15/2014, BREACH OF PEACE, 09/15/2014, 17:57, 157 PROSPECT ST, Closed by Arrest, 0114049097-OF
09/15/2014, THEFT-GREATER-BICYCLES, 09/15/2014, 22:57, 32 EDGEWOOD AVE, Open, 0214002193-OF
09/15/2014, THEFT-GREATER-BICYCLES, 09/15/2014, 23:30, 261 PARK ST, Closed, 0214002194-OF
09/16/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-NON FORCIBLE, 04/26/2014, 09:00, 305 CROWN ST, Open, 0214002198-OF
09/16/2014, THEFT-GREATER-BICYCLES, 09/16/2014, 14:21, 109 GROVE ST, Closed, 0214002200-OF
09/16/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 09/16/2014, 14:57, 165 WHITNEY AVE, Closed by Arrest, 0214002199-OF
09/17/2014, THEFT-GREATER-BICYCLES, 09/17/2014, 07:00, 35 YORK ST, Open, 0114049424-OF
09/17/2014, BREACH OF PEACE, 09/17/2014, 20:08, 220 YORK ST, Open, 0114049549-OF
09/18/2014, HARASSMENT, 09/18/2014, 11:25, 1080 CHAPEL ST, Open, 0214002214-OF
09/18/2014, WARRANT SERVICE, 09/18/2014, 21:19, , Closed by Arrest, 0114045838-OF
09/18/2014, BREACH OF PEACE, 09/18/2014, 22:29, 89 TOWER PKY, Open, 0214002219-OF
09/19/2014, THEFT-GREATER-BICYCLES, 09/18/2014, 08:30, 215 PARK ST, Closed, 0214002221-OF
09/19/2014, THEFT-BICYCLE, 09/19/2014, 11:45, 70 TOWER PKY, Closed, 0214002223-OF
09/19/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 09/19/2014, 20:00, 352 CANNER ST, Open, 0214002227-OF
09/20/2014, THEFT-GREATER-BICYCLES, 09/20/2014, 02:12, 435 COLLEGE ST, Closed by Arrest, 0214002232-OF
09/20/2014, TRESPASSING, 09/20/2014, 12:02, 80 CENTRAL AVE, Open, 0214002236-OF
09/20/2014, THEFT-GREATER-FROM MOTOR VEHICLE, 09/20/2014, 15:03, 270 CONGRESS AVE, Closed, 0214002237-OF
09/20/2014, TRESPASSING, 09/20/2014, 17:52, 121 WALL ST, Closed, 0214002239-OF
09/20/2014, THEFT-BICYCLE, 09/20/2014, 18:05, 1035 CHAPEL ST, Open, 0214002240-OF
09/20/2014, POSSESSION OF MARIJUANA, 09/20/2014, 18:01, 208 ELM ST, Closed by Arrest, 0114050123-OF
09/20/2014, WARRANT SERVICE, 09/20/2014, 18:10, 208 ELM ST, Closed by Arrest, 0114050121-OF
09/20/2014, THEFT MISCELLANEOUS, 09/20/2014, 20:03, 330 COLLEGE ST, Closed, 0214002242-OF
09/20/2014, ROBBERY-STRT-FIREARM, 09/20/2014, 20:27, 186 LAWRANCE ST, Closed, 0114050172-OF
09/21/2014, WARRANT SERVICE, 09/21/2014, 19:34, PROSPECT ST, Closed by Arrest, 0114050330-OF
09/21/2014, ROBBERY-STRT-OTH WEAPON, 09/21/2014, 00:45, CHAPEL ST, Closed, 0114050213-OF
09/22/2014, THEFT UNIVERSITY ACADEMIC BUILDING, 09/19/2014, 17:00, 15 YORK ST, Closed, 0214002258-OF
09/22/2014, THEFT-BICYCLE, 09/22/2014, 08:58, 571 PROSPECT ST, Closed, 0214002259-OF
09/22/2014, THEFT-GREATER-BICYCLES, 09/19/2014, 16:00, 27 HILLHOUSE AVE, Open, 0114050446-OF
09/22/2014, THEFT-BICYCLE, 09/21/2014, 14:00, 165 WHITNEY AVE, Open, 0214002262-OF
09/22/2014, THEFT FROM PERSON, 09/17/2014, 23:00, 990 CHAPEL ST, Open, 0114050469-OF
09/22/2014, THEFT-GREATER-FROM MOTOR VEHICLE, 09/22/2014, 15:12, CEDAR ST, Closed, 0114050485-OF
09/22/2014, THEFT-GREATER-BICYCLES, 09/22/2014, 17:08, ELM ST, Closed, 0114050512-OF
09/23/2014, TRESPASSING, 09/23/2014, 02:53, 100 YORK ST, Closed by Arrest, 0114050578-OF
09/23/2014, BURGLARY-OTHER-NON FORCIBLE, 09/23/2014, 08:54, 350 EDWARDS ST, Open, 0214002269-OF
09/23/2014, HARASSMENT, 09/16/2014, 12:00, 352 CANNER ST, Open, 0214002272-OF
09/23/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 09/18/2014, 21:00, 305 CROWN ST, Open, 0214002273-OF
09/23/2014, TRESPASSING, 09/23/2014, 17:02, 82 WALL ST, Closed by Arrest, 0214002274-OF
09/23/2014, WARRANT SERVICE, 09/23/2014, 16:30, YORK ST, Closed by Arrest, 0114031936-OF
09/24/2014, THEFT-BICYCLE, 09/23/2014, 15:00, 165 MANSFIELD ST, Open, 0214002278-OF
09/24/2014, ROBBERY ATTEMPT OTH WEAPON, 09/23/2014, 17:30, 35 COLLEGE ST, Closed, 0114050910-OF
09/25/2014, TRESPASSING, 09/25/2014, 00:59, 89 CENTRAL AVE, Closed by Arrest, 0214002284-OF
09/25/2014, THEFT-GREATER-FROM MOTOR VEHICLE, 09/21/2014, 09:00, 206 LAFAYETTE ST, Closed, 0214002285-OF
09/25/2014, THEFT-BICYCLE, 09/24/2014, 16:00, 242 ELM ST, Open, 0214002289-OF
09/25/2014, TRESPASSING, 09/25/2014, 16:33, 344 WINCHESTER AVE, Closed, 0114051075-OF
09/25/2014, THEFT-GREATER-BICYCLES, 09/25/2014, 14:15, 70 TOWER PKY, Open, 0114051116-OF
09/26/2014, THEFT-GREATER-BICYCLES, 09/25/2014, 16:00, 330 COLLEGE ST, Closed, 0214002299-OF
09/26/2014, THEFT-GREATER-BICYCLES, 09/26/2014, 14:54, 15 PROSPECT ST, Open, 0214002300-OF
09/26/2014, POSSESSION OF ALCOHOL BY A MINOR, 09/26/2014, 22:13, 66 ASHMUN ST, Closed by Arrest, 0214002303-OF
09/27/2014, THEFT-GREATER-BICYCLES, 09/27/2014, 21:37, 60 COLLEGE ST, Closed, 0214002312-OF
09/28/2014, THEFT-GREATER-BICYCLES, 09/28/2014, 15:19, 165 WHITNEY AVE, Closed, 0214002316-OF
09/28/2014, THEFT-GREATER-BICYCLES, 09/28/2014, 16:15, 70 TOWER PKY, Closed, 0214002319-OF
09/28/2014, DISPUTE-NO DISTURBANCE, 09/28/2014, 17:58, 470 PROSPECT ST, Open, 0214002320-OF
09/29/2014, ARSON, 09/29/2014, 13:00, 77 BROADWAY ST, Open, 0114051850-OF
09/29/2014, BREACH OF PEACE, 09/29/2014, 19:05, 55 LOCK ST, Closed by Arrest, 0214002328-OF
09/29/2014, TRESPASSING, 09/29/2014, 19:22, 211 PARK ST, Closed by Arrest, 0214002330-OF
09/29/2014, OTHER LIQUOR OFFENSES, 09/29/2014, 20:14, 53 HIGH ST, Open, 0114051919-OF
09/30/2014, WANTED PERSON OTHER TOWN, 09/30/2014, 00:19, 21 WEBSTER ST, Closed by Arrest, 0114051945-OF
09/30/2014, WANTED PERSON OTHER TOWN, 09/30/2014, 00:19, 21 WEBSTER ST, Closed by Arrest, 0114051943-OF
09/30/2014, THEFT-GREATER-BICYCLES, 09/29/2014, 15:00, 40 ASHMUN ST, Closed, 0114051999-OF
09/30/2014, TRESPASSING, 09/30/2014, 16:28, 30 HILLHOUSE AVE, Open, 0214002337-OF
09/30/2014, THEFT-BICYCLE, 09/30/2014, 18:49, 165 WHITNEY AVE, Closed, 0214002338-OF
09/30/2014, THEFT-BICYCLE, 09/30/2014, 22:35, 333 CEDAR ST, Open, 0114052129-OF
09/30/2014, BREACH OF PEACE, 09/30/2014, 23:40, 272 COLLEGE ST, Closed by Arrest, 0114052134-OF
09/30/2014, THEFT-GREATER-BICYCLES, 09/30/2014, 23:35, 310 CEDAR ST, Open, 0214002340-OF
10/01/2014, THEFT-GREATER-BICYCLES, 09/25/2014, 16:00, 70 TOWER PKY, Open, 0214002345-OF
10/01/2014, EVADING RESPONSIBILITY, 10/01/2014, 15:25, 12 AMISTAD ST, Open, 0214002346-OF
10/01/2014, INTERFERING WITH AN OFFICER, 10/01/2014, 21:50, 103 BROADWAY ST, Closed by Arrest, 0114052282-OF
10/02/2014, SEXUAL CONTACT FORCIBLE OR WITHOUT CONSENT, 05/18/2013, 00:00, OFF CAMPUS RESIDENCE, Closed, 14-27-OF
10/02/2014, BURGLARY-SCHOOL/COLLEG E/UNIVERSITY-FORCIBLE, 10/01/2014, 09:00, 2 CHURCH SOUTH ST, Open, 0214002351-OF
10/02/2014, THEFT-BICYCLE, 10/02/2014, 18:04, 68 HOWE ST, Open, 0114052419-OF
10/02/2014, TRESPASSING, 10/02/2014, 16:24, 206 ELM ST, Closed by Arrest, 0214002352-OF
10/02/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 10/02/2014, 18:59, 47 COLLEGE ST, Open, 0214002353-OF
10/02/2014, THEFT-GREATER-BICYCLES, 10/02/2014, 20:01, 205 PROSPECT ST, Open, 0214002354-OF
10/02/2014, POSSESSION OF MARIJUANA, 10/02/2014, 20:59, 350 YORK ST, Open, 0114052461-OF
10/03/2014, BURGLARY-OTHER-NON FORCIBLE, 10/03/2014, 11:36, 1 WASHINGTON AVE, Closed by Arrest, 0214002357-OF
10/03/2014, THEFT GREATER MISCELLANEOUS, 10/03/2014, 13:53, 1156 CHAPEL ST, Open, 0214002359-OF
10/03/2014, THEFT-GREATER-BICYCLES, 10/03/2014, 15:11, 36 EDGEWOOD AVE, Open, 0214002360-OF
10/03/2014, THEFT-GREATER-BICYCLES, 10/03/2014, 22:15, 17 BROADWAY, Closed by Arrest, 0114052689-OF
10/03/2014, SIMPLE ASSAULT, 10/01/2014, 00:00, 320 YORK ST, Closed, 14-28-OF
10/03/2014, SEX ASSAULT-FORCIBLE, 03/01/2013, 00:00, OFF CAMPUS RESIDENCE, Closed, 14-29-OF
10/04/2014, OTHER LIQUOR OFFENSES, 10/04/2014, 20:47, 187 PARK ST, Closed, 0114052879-OF
10/04/2014, OTHER LIQUOR OFFENSES, 10/04/2014, 19:57, 187 PARK ST, Closed, 0114052868-OF
10/04/2014, DRIVING WHILE INTOXICATED-DRUGS, 10/04/2014, 23:30, 53 HIGH ST, Closed by Arrest, 0114052918-OF
10/05/2014, SIMPLE ASSAULT, 10/05/2014, 00:26, 205 ELM ST, Closed by Arrest, 0214002369-OF
10/06/2014, THEFT-BICYCLE, 10/03/2014, 18:00, 67 HOWE ST, Open, 0214002376-OF
10/06/2014, THEFT-GREATER-PUBLIC BUILDING, 10/06/2014, 14:42, 400 COLLEGE ST, Open, 0214002379-OF
10/07/2014, ATTEMPTED THEFT, 10/07/2014, 19:53, 165 WHITNEY AVE, Closed by Arrest, 2014-03212-OF
10/07/2014, THREATENING, 10/07/2014, 15:26, 29 TOWER PKWY, Open, 2014-03204-OF
10/08/2014, THEFT UNIVERSITY ACADEMIC BUILDING, 10/06/2014, 18:00, 15 YORK ST, Open, 2014-03214-OF
10/08/2014, THEFT-GREATER-BICYCLES, 10/08/2014, 18:07, 370 TEMPLE ST, Open, 2014-03222-OF
10/08/2014, THEFT-BICYCLE, 10/06/2014, 09:00, 344 COLLEGE ST, Open, 2014-03217-OF
10/09/2014, PROBATION VIOLATION, 10/09/2014, 17:52, GOFFEE ST, Closed by Arrest, 2014-03231-OF
10/10/2014, HARASSMENT, 10/10/2014, 02:36, 1037 CHAPEL STREET A4-41, Open, 2014-03240-OF
10/10/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 10/10/2014, 17:49, 315 CEDAR ST, Open, 2014-03243-OF
10/10/2014, THEFT FROM PERSON, 10/10/2014, 19:10, 345 TEMPLE ST, Open, 2014-03247-OF
10/10/2014, THEFT-GREATER-BICYCLES, 10/10/2014, 08:30, 9 HILLHOUSE AVE, Closed, 2014-03245-OF
10/10/2014, SIMPLE ASSAULT, 10/05/2014, 01:50, 174 PARK ST, Open, 2014-03239-OF
10/11/2014, RECKLESS BURNING, 10/11/2014, 19:05, 304 ELM ST, Closed, 2014-03260-OF
10/11/2014, WANTED PERSON OTHER TOWN, 10/11/2014, 21:52, BROADWAY, Closed by Arrest, 2014-03266-OF
10/11/2014, BREACH OF PEACE, 10/11/2014, 23:09, 302 YORK ST, Closed, 2014-03269-OF
10/11/2014, HARASSMENT, 10/11/2014, 17:49, 248 YORK ST, Open, 2014-03257-OF
10/12/2014, SEX ASSAULT W/O CONSENT, 10/12/2014, 03:14, OFF CAMPUS RESIDENCE, Open, 2014-03273-OF
10/13/2014, HARASSMENT, 10/13/2014, 15:49, 91 HOWE ST, Open, 2014-03282-OF
10/13/2014, OTHER INVESTIGATION, 10/13/2014, 17:07, 205 ELM ST, Closed, 2014-03283-OF
10/14/2014, WARRANT SERVICE, 10/14/2014, 19:00, WEBSTER ST, Closed by Arrest, 2014-03298-OF
10/14/2014, WARRANT SERVICE, 10/14/2014, 19:00, WEBSTER ST, Closed by Arrest, 2014-03299-OF
10/14/2014, THEFT-BICYCLE, 10/14/2014, 13:30, TEMPLE ST, Open, 2014-03302-OF
10/14/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 10/14/2014, 22:07, MUNSON ST, Closed by Arrest, 2014-03305-OF
10/15/2014, THEFT FROM AUTO, 10/14/2014, 16:00, WALL ST, Open, 2014-03306-OF
10/15/2014, DISPUTE-NO DISTURBANCE, 10/15/2014, 01:13, 1 LYNWOOD PL, Closed, 2014-03308-OF
10/15/2014, WARRANT SERVICE, 10/15/2014, 01:43, 1 UNION AVE, Closed by Arrest, 2014-03307-OF
10/15/2014, THEFT-BICYCLE, 09/25/2014, 12:00, 165 WHITNEY AVE, Closed, 2014-03311-OF
10/15/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 10/14/2014, 22:00, 261 PARK ST, Closed, 2014-03312-OF
10/15/2014, BURGLARY-OTHER-FORCIBLE, 10/15/2014, 13:15, HIGH ST, Closed by Arrest, 2014-03313-OF
10/15/2014, WANTED PERSON OTHER TOWN, 10/15/2014, 13:15, CROWN ST, Closed by Arrest, 2014-03314-OF
10/15/2014, WANTED PERSON OTHER TOWN, 10/15/2014, 13:15, CROWN ST, Closed by Arrest, 2014-03315-OF
10/15/2014, WANTED PERSON NEW HAVEN, 10/15/2014, 13:15, CROWN ST, Closed by Arrest, 2012-18385-OF
10/15/2014, WANTED PERSON NEW HAVEN, 10/15/2014, 13:15, CROWN ST, Closed by Arrest, 2011-51619-OF
10/15/2014, THEFT-BICYCLE, 10/15/2014, 23:38, 110 WALL ST, Closed, 2014-03338-OF
10/16/2014, THREATENING, 10/16/2014, 18:27, 15 YORK ST, Closed, 2014-03352-OF
10/16/2014, DISORDERLY CONDUCT, 10/16/2014, 19:39, 280 YORK ST, Closed, 2014-03354-OF
10/17/2014, THEFT-GREATER-BICYCLES, 10/17/2014, 15:50, 46 BROWNELL ST, Open, 2014-03360-OF
10/17/2014, THEFT-GREATER-BICYCLES, 10/17/2014, 16:22, 190 YORK ST, Open, 2014-03364-OF
10/17/2014, THEFT-GREATER-BICYCLES, 10/17/2014, 18:19, YORK ST, Open, 2014-03365-OF
10/18/2014, BREACH OF PEACE, 10/18/2014, 07:30, CONGRESS AVE, Closed, 2014-03378-OF
10/18/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-NON FORCIBLE, 10/18/2014, 17:12, 235 DERBY AVE, Open, 2014-03383-OF
10/18/2014, POSSESSION OF MARIJUANA, 10/18/2014, 20:20, CROWN ST, Open, 2014-03386-OF
10/19/2014, TRESPASSING, 10/19/2014, 00:25, 205 ELM ST, Closed by Arrest, 2014-03391-OF
10/19/2014, BREACH OF PEACE, 10/19/2014, 00:12, 302 YORK ST, Closed by Arrest, 2014-03390-OF
10/19/2014, TRESPASSING, 10/19/2014, 02:32, 300 COLLEGE ST, Closed by Arrest, 2014-03393-OF
10/19/2014, THEFT-GREATER-BICYCLES, 10/19/2014, 18:38, 345 TEMPLE ST, Closed, 2014-03403-OF
10/19/2014, THEFT-GREATER-BICYCLES, 10/19/2014, 14:20, 165 WHITNEY AVE, Open, 2014-03400-OF
10/19/2014, THEFT-BICYCLE, 10/19/2014, 21:27, 470 COLLEGE ST, Open, 2014-03405-OF
10/20/2014, THEFT-GREATER-BICYCLES, 10/17/2014, 13:30, 120 HIGH ST, Open, 2014-03414-OF
10/20/2014, THEFT UNIVERSITY ACADEMIC BUILDING, 10/19/2014, 18:00, 100 WALL ST, Closed, 2014-03415-OF
10/20/2014, THEFT OF CREDIT CARDS, 10/15/2014, 16:08, 120 TOWER PKWY, Open, 2014-03416-OF
10/20/2014, THEFT-GREATER-BICYCLES, 10/20/2014, 19:51, 1037 CHAPEL ST, Closed by Arrest, 2014-03425-OF
10/21/2014, TRESPASSING, 10/21/2014, 15:33, 228 PARK ST, Closed, 2014-05708-OF
10/21/2014, THEFT-GREATER-BICYCLES, 10/21/2014, 22:51, COLLEGE ST, Closed by Arrest, 2014-03443-OF
10/22/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 10/22/2014, 18:04, 120 HIGH ST, Closed, 2014-03449-OF
10/22/2014, THEFT-GREATER-BICYCLES, 10/22/2014, 16:54, 42 MANSFIELD ST, Closed, 2014-03445-OF
10/23/2014, HARASSMENT, 08/30/2014, 09:00, 2 CHURCH S ST, Open, 2014-03453-OF
10/23/2014, THEFT GREATER MISCELLANEOUS, 09/24/2014, 12:00, 120 HIGH ST, Open, 2014-03454-OF
10/23/2014, THEFT-BICYCLE, 10/18/2014, 12:00, 344 COLLEGE ST, Open, 2014-03455-OF
10/24/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 10/24/2014, 15:40, 1017 CHAPEL ST, Closed, 2014-03471-OF
10/25/2014, POSSESSION OF DANGEROUS OR CONTROLLED DRUGS, 10/25/2014, 00:00, 66 ASHMUN ST, Closed by Arrest, 2014-03474-OF
10/25/2014, THREATENING, 10/25/2014, 01:34, 260 YORK ST, Closed, 2014-03475-OF
10/25/2014, TRESPASSING, 10/25/2014, 02:33, 304 YORK ST, Closed by Arrest, 2014-03476-OF
10/25/2014, BURGLARY-RESIDENCE-NON FORCIBLE, 10/25/2014, 12:50, 300 COLLEGE ST, Closed, 2014-03478-OF
10/25/2014, INTERFERING WITH AN OFFICER, 10/25/2014, 16:18, CHAPEL ST, Closed by Arrest, 2014-03479-OF
10/25/2014, THEFT-BICYCLE, 10/25/2014, 17:50, TEMPLE ST, Closed, 2014-03480-OF
10/25/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 10/25/2014, 22:49, ELM ST, Closed by Arrest, 2014-03484-OF
10/26/2014, TRESPASSING, 10/26/2014, 02:07, 241 ELM ST, Closed by Arrest, 2014-03487-OF
10/27/2014, OTHER INVESTIGATION, 10/27/2014, 01:00, 165 ELM ST, Closed, 2014-03500-OF
10/27/2014, THEFT-GREATER-ATTEMPTED, 10/27/2014, 16:30, PROSPECT ST, Closed by Arrest, 2014-03508-OF
10/27/2014, THEFT-BICYCLE, 10/27/2014, 18:19, 333 CEDAR ST, Open, 2014-03511-OF
10/27/2014, THEFT-GREATER-BICYCLES, 10/27/2014, 19:42, 195 PROSPECT ST, Open, 2014-03513-OF
10/28/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 09/28/2014, 08:00, 248 YORK ST, Closed, 2014-03522-OF
10/28/2014, THEFT-BICYCLE, 10/27/2014, 23:00, ELM ST, Closed, 2014-03523-OF
10/28/2014, WARRANT SERVICE, 10/28/2014, 15:54, TOWER PKWY, Closed by Arrest, 2014-03527-OF
10/28/2014, THEFT-GREATER-PUBLIC BUILDING, 10/28/2014, 16:14, 66 CHURCH ST, Open, 2014-03531-OF
10/28/2014, THEFT MISCELLANEOUS, 10/28/2014, 15:25, 1035 CHAPEL ST, Open, 2014-03530-OF
10/28/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 10/28/2014, 20:15, 70 TOWER PKWY, Closed, 2014-03537-OF
10/28/2014, OTHER INVESTIGATION, 10/28/2014, 23:33, 123 YORK ST, Closed, 2014-03545-OF
10/29/2014, OTHER INVESTIGATION, 10/28/2014, 12:00, 221 WHITNEY AVE, Open, 2014-03557-OF
10/29/2014, THEFT-GREATER-BICYCLES, 10/29/2014, 19:11, 205 ELM ST, Closed by Arrest, 2014-03563-OF
10/29/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 10/29/2014, 22:29, 70 TOWER PKWY, Open, 2014-03566-OF
10/30/2014, OTHER INVESTIGATION, 10/28/2014, 21:00, 120 HIGH ST, Closed, 2014-03570-OF
10/30/2014, THEFT GREATER MISCELLANEOUS, 10/30/2014, 10:07, ELM ST, Closed, 2014-03571-OF
10/30/2014, SEXUAL CONTACT FORCIBLE OR WITHOUT CONSENT, 03/01/2014, 00:01, OFF-CAMPUS RESIDENCE, Closed, 14-33-OF
10/31/2014, BURGLARY-SCHOOL/COLLEGE /UNIVERSITY-NON FORCIBLE, 10/31/2014, 06:50, 165 CENTRAL AVE, Closed by Arrest, 2014-03587-OF
10/31/2014, NAL TRESPASS 3RD, 10/31/2014, 08:57, 105 WALL ST, Closed, 2014-03589-OF
10/31/2014, SIMPLE ASSAULT, 10/31/2014, 23:30, WHITNEY AVE, Closed, 2014-03602-OF
11/01/2014, THEFT MISCELLANEOUS, 11/01/2014, 02:15, YORK ST, Closed, 2014-03605-OF
11/01/2014, OTHER INVESTIGATION, 11/01/2014, 17:50, 320 YORK ST, Closed, 2014-03608-OF
11/02/2014, SIMPLE ASSAULT, 11/02/2014, 00:30, 302 YORK ST, Open, 2014-03620-OF
11/02/2014, BREACH OF PEACE, 11/02/2014, 01:11, 241 ELM ST, Closed by Arrest, 2014-03623-OF
11/02/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 11/02/2014, 01:39, 261 YORK ST, Open, 2014-03624-OF
11/02/2014, TRESPASSING, 11/02/2014, 00:59, 241 ELM ST, Closed by Arrest, 2014-03619-OF
11/02/2014, TRESPASSING, 11/02/2014, 02:57, 241 ELM ST, Closed by Arrest, 2014-03622-OF
11/02/2014, THEFT-GREATER-BICYCLES, 11/02/2014, 14:30, 127 WALL ST, Open, 2014-03631-OF
11/02/2014, THEFT-GREATER-FROM PERSON, 11/01/2014, 17:00, 500 COLLEGE ST, Open, 2014-03632-OF
11/03/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 10/31/2014, 15:00, 241 ELM ST, Closed, 2014-03636-OF
11/03/2014, TRESPASSING, 11/03/2014, 23:48, 1184 CHAPEL ST, Closed by Arrest, 2014-03648-OF
11/04/2014, DRIVING WHILE INTOXICATED-ALCOHOL, 11/04/2014, 21:38, GROVE ST, Closed by Arrest, 2014-03658-OF
11/05/2014, THEFT-GREATER-UNIVERSITY RESIDENCE BUILDING, 11/03/2014, 01:00, 89 TOWER PKWY, Closed, 2014-03661-OF
11/05/2014, THEFT-GREATER-UNIVERSITY ACADEMIC BUILDING, 11/01/2014, 09:26, 410 W CAMPUS DR, Open, OPD14-252213-OF
11/05/2014, HARASSMENT, 11/15/2013, 23:12, 10 AMISTAD ST, Closed, 2014-03665-OF
11/05/2014, THEFT-GREATER-BICYCLES, 11/05/2014, 15:48, 53 WALL ST, Closed, 2014-03666-OF
11/06/2014, THEFT-GREATER-BICYCLES, 11/06/2014, 18:25, 70 TOWER PKWY, Open, 2014-03680-OF
11/06/2014, INTERFERING WITH AN OFFICER, 11/06/2014, 18:29, 34 HILLHOUSE AVE, Closed by Arrest, 2014-03679-OF
11/06/2014, THEFT-BICYCLE, 11/06/2014, 13:00, 195 PROSPECT ST, Open, 2014-03687-OF
11/06/2014, THEFT-GREATER-BICYCLES, 11/06/2014, 08:00, 210 WHITNEY AVE, Closed, 2014-03677-OF
11/07/2014, CRIMINAL MISCHIEF-PRIVATE PROPERTY, 11/06/2014, 08:00, 74 HIGH ST, Closed, 2014-03686-OF
